"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
12698,EZRA,6,14,"And the elders of the Jews builded, and they prospered through the prophesying of Haggai the prophet and Zechariah the son of Iddo. And they builded, and finished it, according to the commandment of the God of Israel, and according to the commandment of Cyrus, and Darius, and Artaxerxes king of Persia.",,,,,,12698,15
12699,EZRA,6,15,"And this house was finished on the third day of the month Adar, which was in the sixth year of the reign of Darius the king.",,,,,,12699,15
12700,EZRA,6,16,"And the children of Israel, the priests, and the Levites, and the rest of the children of the captivity, kept the dedication of this house of God with joy.",,,,,,12700,15
12701,EZRA,6,17,"And offered at the dedication of this house of God an hundred bullocks, two hundred rams, four hundred lambs; and for a sin offering for all Israel, twelve he goats, according to the number of the tribes of Israel.",,,,,,12701,15
12702,EZRA,6,18,"And they set the priests in their divisions, and the Levites in their courses, for the service of God, which is at Jerusalem; as it is written in the book of Moses.",,,,,,12702,15
12703,EZRA,6,19,And the children of the captivity kept the passover upon the fourteenth day of the first month.,,,,,,12703,15
12704,EZRA,6,20,"For the priests and the Levites were purified together, all of them were pure, and killed the passover for all the children of the captivity, and for their brethren the priests, and for themselves.",,,,,,12704,15
12705,EZRA,6,21,"And the children of Israel, which were come again out of captivity, and all such as had separated themselves unto them from the filthiness of the heathen of the land, to seek the LORD God of Israel, did eat,",,,,,,12705,15
12706,EZRA,6,22,"And kept the feast of unleavened bread seven days with joy: for the LORD had made them joyful, and turned the heart of the king of Assyria unto them, to strengthen their hands in the work of the house of God, the God of Israel.",,,,,,12706,15
12707,EZRA,7,1,"Now after these things, in the reign of Artaxerxes king of Persia, Ezra the son of Seraiah, the son of Azariah, the son of Hilkiah,",,,,,,12707,15
12708,EZRA,7,2,"The son of Shallum, the son of Zadok, the son of Ahitub,",,,,,,12708,15
12709,EZRA,7,3,"The son of Amariah, the son of Azariah, the son of Meraioth,",,,,,,12709,15
12710,EZRA,7,4,"The son of Zerahiah, the son of Uzzi, the son of Bukki,",,,,,,12710,15
12711,EZRA,7,5,"The son of Abishua, the son of Phinehas, the son of Eleazar, the son of Aaron the chief priest:",,,,,,12711,15
12712,EZRA,7,6,"This Ezra went up from Babylon; and he was a ready scribe in the law of Moses, which the LORD God of Israel had given: and the king granted him all his request, according to the hand of the LORD his God upon him.",,,,,,12712,15
12713,EZRA,7,7,"And there went up some of the children of Israel, and of the priests, and the Levites, and the singers, and the porters, and the Nethinims, unto Jerusalem, in the seventh year of Artaxerxes the king.",,,,,,12713,15
12714,EZRA,7,8,"And he came to Jerusalem in the fifth month, which was in the seventh year of the king.",,,,,,12714,15
12715,EZRA,7,9,"For upon the first day of the first month began he to go up from Babylon, and on the first day of the fifth month came he to Jerusalem, according to the good hand of his God upon him.",,,,,,12715,15
12716,EZRA,7,10,"For Ezra had prepared his heart to seek the law of the LORD, and to do it, and to teach in Israel statutes and judgments.",,,,,,12716,15
12717,EZRA,7,11,"Now this is the copy of the letter that the king Artaxerxes gave unto Ezra the priest, the scribe, even a scribe of the words of the commandments of the LORD, and of his statutes to Israel.",,,,,,12717,15
12718,EZRA,7,12,"Artaxerxes, king of kings, unto Ezra the priest, a scribe of the law of the God of heaven, perfect peace, and at such a time.",,,,,,12718,15
12719,EZRA,7,13,"I make a decree, that all they of the people of Israel, and of his priests and Levites, in my realm, which are minded of their own freewill to go up to Jerusalem, go with thee.",,,,,,12719,15
12720,EZRA,7,14,"Forasmuch as thou art sent of the king, and of his seven counsellors, to enquire concerning Judah and Jerusalem, according to the law of thy God which is in thine hand;",,,,,,12720,15
12721,EZRA,7,15,"And to carry the silver and gold, which the king and his counsellors have freely offered unto the God of Israel, whose habitation is in Jerusalem,",,,,,,12721,15
12722,EZRA,7,16,"And all the silver and gold that thou canst find in all the province of Babylon, with the freewill offering of the people, and of the priests, offering willingly for the house of their God which is in Jerusalem:",,,,,,12722,15
12723,EZRA,7,17,"That thou mayest buy speedily with this money bullocks, rams, lambs, with their meat offerings and their drink offerings, and offer them upon the altar of the house of your God which is in Jerusalem.",,,,,,12723,15
12724,EZRA,7,18,"And whatsoever shall seem good to thee, and to thy brethren, to do with the rest of the silver and the gold, that do after the will of your God.",,,,,,12724,15
12725,EZRA,7,19,"The vessels also that are given thee for the service of the house of thy God, those deliver thou before the God of Jerusalem.",,,,,,12725,15
12726,EZRA,7,20,"And whatsoever more shall be needful for the house of thy God, which thou shalt have occasion to bestow, bestow it out of the king's treasure house.",,,,,,12726,15
12727,EZRA,7,21,"And I, even I Artaxerxes the king, do make a decree to all the treasurers which are beyond the river, that whatsoever Ezra the priest, the scribe of the law of the God of heaven, shall require of you, it be done speedily,",,,,,,12727,15
12728,EZRA,7,22,"Unto an hundred talents of silver, and to an hundred measures of wheat, and to an hundred baths of wine, and to an hundred baths of oil, and salt without prescribing how much.",,,,,,12728,15
12729,EZRA,7,23,"Whatsoever is commanded by the God of heaven, let it be diligently done for the house of the God of heaven: for why should there be wrath against the realm of the king and his sons?",,,,,,12729,15
12730,EZRA,7,24,"Also we certify you, that touching any of the priests and Levites, singers, porters, Nethinims, or ministers of this house of God, it shall not be lawful to impose toll, tribute, or custom, upon them.",,,,,,12730,15
12731,EZRA,7,25,"And thou, Ezra, after the wisdom of thy God, that is in thine hand, set magistrates and judges, which may judge all the people that are beyond the river, all such as know the laws of thy God; and teach ye them that know them not.",,,,,,12731,15
12732,EZRA,7,26,"And whosoever will not do the law of thy God, and the law of the king, let judgment be executed speedily upon him, whether it be unto death, or to banishment, or to confiscation of goods, or to imprisonment.",,,,,,12732,15
12733,EZRA,7,27,"Blessed be the LORD God of our fathers, which hath put such a thing as this in the king's heart, to beautify the house of the LORD which is in Jerusalem:",,,,,,12733,15
12734,EZRA,7,28,"And hath extended mercy unto me before the king, and his counsellors, and before all the king's mighty princes. And I was strengthened as the hand of the LORD my God was upon me, and I gathered together out of Israel chief men to go up with me.",,,,,,12734,15
12735,EZRA,8,1,"These are now the chief of their fathers, and this is the genealogy of them that went up with me from Babylon, in the reign of Artaxerxes the king.",,,,,,12735,15
12736,EZRA,8,2,Of the sons of Phinehas; Gershom: of the sons of Ithamar; Daniel: of the sons of David; Hattush.,,,,,,12736,15
12737,EZRA,8,3,"Of the sons of Shechaniah, of the sons of Pharosh; Zechariah: and with him were reckoned by genealogy of the males an hundred and fifty.",,,,,,12737,15
12738,EZRA,8,4,"Of the sons of Pahathmoab; Elihoenai the son of Zerahiah, and with him two hundred males.",,,,,,12738,15
12739,EZRA,8,5,"Of the sons of Shechaniah; the son of Jahaziel, and with him three hundred males.",,,,,,12739,15
12740,EZRA,8,6,"Of the sons also of Adin; Ebed the son of Jonathan, and with him fifty males.",,,,,,12740,15
12741,EZRA,8,7,"And of the sons of Elam; Jeshaiah the son of Athaliah, and with him seventy males.",,,,,,12741,15
12742,EZRA,8,8,"And of the sons of Shephatiah; Zebadiah the son of Michael, and with him fourscore males.",,,,,,12742,15
12743,EZRA,8,9,"Of the sons of Joab; Obadiah the son of Jehiel, and with him two hundred and eighteen males.",,,,,,12743,15
12744,EZRA,8,10,"And of the sons of Shelomith; the son of Josiphiah, and with him an hundred and threescore males.",,,,,,12744,15
12745,EZRA,8,11,"And of the sons of Bebai; Zechariah the son of Bebai, and with him twenty and eight males.",,,,,,12745,15
12746,EZRA,8,12,"And of the sons of Azgad; Johanan the son of Hakkatan, and with him an hundred and ten males.",,,,,,12746,15
12747,EZRA,8,13,"And of the last sons of Adonikam, whose names are these, Eliphelet, Jeiel, and Shemaiah, and with them threescore males.",,,,,,12747,15
12748,EZRA,8,14,"Of the sons also of Bigvai; Uthai, and Zabbud, and with them seventy males.",,,,,,12748,15
12749,EZRA,8,15,"And I gathered them together to the river that runneth to Ahava; and there abode we in tents three days: and I viewed the people, and the priests, and found there none of the sons of Levi.",,,,,,12749,15
12750,EZRA,8,16,"Then sent I for Eliezer, for Ariel, for Shemaiah, and for Elnathan, and for Jarib, and for Elnathan, and for Nathan, and for Zechariah, and for Meshullam, chief men; also for Joiarib, and for Elnathan, men of understanding.",,,,,,12750,15
12751,EZRA,8,17,"And I sent them with commandment unto Iddo the chief at the place Casiphia, and I told them what they should say unto Iddo, and to his brethren the Nethinims, at the place Casiphia, that they should bring unto us ministers for the house of our God.",,,,,,12751,15
12752,EZRA,8,18,"And by the good hand of our God upon us they brought us a man of understanding, of the sons of Mahli, the son of Levi, the son of Israel; and Sherebiah, with his sons and his brethren, eighteen;",,,,,,12752,15
12753,EZRA,8,19,"And Hashabiah, and with him Jeshaiah of the sons of Merari, his brethren and their sons, twenty;",,,,,,12753,15
12754,EZRA,8,20,"Also of the Nethinims, whom David and the princes had appointed for the service of the Levites, two hundred and twenty Nethinims: all of them were expressed by name.",,,,,,12754,15
12755,EZRA,8,21,"Then I proclaimed a fast there, at the river of Ahava, that we might afflict ourselves before our God, to seek of him a right way for us, and for our little ones, and for all our substance.",,,,,,12755,15
